timestamp,target_id,error_x,distance_error,servo_angle,motor_speed,pid_steering_output,pid_distance_output,fps
2026-06-26T10:34:02.150118,1,129.50,-312.00,98.1,-39.7,8.136,-39.657,10.0
2026-06-26T10:34:02.245117,1,129.00,-314.00,98.1,-40.3,8.124,-40.336,10.0
2026-06-26T10:34:02.343528,1,129.50,-315.00,98.3,-40.3,8.265,-40.283,10.0
2026-06-26T10:34:02.440116,1,129.50,-314.00,98.2,-39.8,8.227,-39.833,10.0
2026-06-26T10:34:02.532114,1,129.50,-317.00,98.2,-41.0,8.239,-41.049,10.0
2026-06-26T10:34:02.629115,1,129.50,-317.00,98.3,-40.5,8.252,-40.460,11.0
2026-06-26T10:34:02.727117,1,131.00,-316.00,98.5,-40.2,8.493,-40.217,11.0
2026-06-26T10:34:02.825123,1,130.50,-316.00,98.3,-40.5,8.276,-40.483,11.0
2026-06-26T10:34:02.915114,1,130.50,-316.00,98.3,-40.5,8.339,-40.541,11.0
2026-06-26T10:34:03.019114,1,131.50,-316.00,98.5,-40.6,8.499,-40.606,11.0
2026-06-26T10:34:03.115114,1,132.00,-314.00,98.5,-40.0,8.492,-40.050,11.0
2026-06-26T10:34:03.214116,1,132.00,-315.00,98.5,-40.8,8.453,-40.832,11.0
2026-06-26T10:34:03.310116,1,131.50,-314.00,98.4,-40.4,8.389,-40.381,11.0
2026-06-26T10:34:03.402115,1,131.50,-312.00,98.5,-40.0,8.453,-40.013,11.0
2026-06-26T10:34:03.496116,1,131.50,-311.00,98.5,-40.2,8.465,-40.191,11.0
2026-06-26T10:34:03.622115,1,131.00,-314.00,98.4,-41.3,8.417,-41.259,11.0
2026-06-26T10:34:03.762118,1,131.50,-312.00,98.5,-40.4,8.536,-40.386,11.0
2026-06-26T10:34:03.893117,1,131.50,-313.00,98.5,-41.0,8.518,-41.006,11.0
2026-06-26T10:34:04.005115,1,131.50,-314.00,98.5,-41.2,8.532,-41.202,11.0
2026-06-26T10:34:04.110117,1,131.00,-311.00,98.5,-40.2,8.473,-40.216,11.0
2026-06-26T10:34:04.211118,1,131.00,-313.00,98.5,-41.5,8.534,-41.450,11.0
2026-06-26T10:34:04.308121,1,131.50,-312.00,98.6,-40.8,8.624,-40.805,11.0
2026-06-26T10:34:04.398115,1,131.50,-313.00,98.6,-41.4,8.584,-41.391,11.0
2026-06-26T10:34:04.492117,1,131.50,-313.00,98.6,-41.2,8.596,-41.228,11.0
2026-06-26T10:34:04.592116,1,131.50,-312.00,98.6,-41.0,8.609,-40.991,11.0
2026-06-26T10:34:04.696117,1,132.00,-311.00,98.7,-41.0,8.696,-40.962,11.0
2026-06-26T10:34:04.800116,1,132.50,-312.00,98.7,-41.5,8.735,-41.512,10.0
2026-06-26T10:34:04.904115,1,132.50,-312.00,98.7,-41.4,8.701,-41.385,10.0
2026-06-26T10:34:05.009146,1,132.50,-312.00,98.7,-41.5,8.715,-41.450,10.0
2026-06-26T10:34:05.184116,1,132.00,-312.00,98.7,-41.6,8.684,-41.560,10.0
2026-06-26T10:34:05.329116,1,132.00,-312.00,98.7,-41.6,8.732,-41.650,10.0
2026-06-26T10:34:05.438116,1,132.50,-312.00,98.8,-41.7,8.817,-41.718,10.0
2026-06-26T10:34:05.547116,1,132.50,-312.00,98.8,-41.8,8.786,-41.786,10.0
2026-06-26T10:34:05.647115,1,132.00,-312.00,98.7,-41.8,8.724,-41.849,10.0
2026-06-26T10:34:05.750113,1,132.50,-312.00,98.9,-41.9,8.861,-41.913,10.0
2026-06-26T10:34:05.846117,1,132.50,-313.00,98.8,-42.3,8.825,-42.282,9.0
2026-06-26T10:34:05.946115,1,132.50,-312.00,98.8,-41.8,8.839,-41.837,9.0
2026-06-26T10:34:06.044115,1,132.00,-313.00,98.8,-42.4,8.776,-42.401,9.0
2026-06-26T10:34:06.144116,1,132.00,-312.00,98.8,-42.0,8.840,-41.958,9.0
2026-06-26T10:34:06.241177,1,132.00,-312.00,98.9,-42.2,8.852,-42.220,9.0
2026-06-26T10:34:06.341176,1,132.00,-313.00,98.9,-42.6,8.866,-42.582,9.0
2026-06-26T10:34:06.438115,1,132.00,-313.00,98.9,-42.4,8.878,-42.443,9.0
2026-06-26T10:34:06.536115,1,132.00,-311.00,98.9,-41.9,8.891,-41.899,9.0
2026-06-26T10:34:06.632114,1,132.00,-313.00,98.9,-43.0,8.904,-42.984,9.0
2026-06-26T10:34:06.736114,1,131.50,-312.00,98.8,-42.3,8.845,-42.337,9.0
2026-06-26T10:34:06.835115,1,132.50,-313.00,99.1,-42.9,9.057,-42.893,9.0
2026-06-26T10:34:06.933116,1,132.00,-313.00,98.9,-42.8,8.893,-42.752,11.0
2026-06-26T10:34:07.030114,1,132.00,-313.00,99.0,-42.8,8.957,-42.813,11.0
2026-06-26T10:34:07.134114,1,132.50,-312.00,99.0,-42.6,9.044,-42.584,11.0
2026-06-26T10:34:07.232115,1,132.50,-312.00,99.0,-42.8,9.008,-42.839,11.0
2026-06-26T10:34:07.329115,1,132.50,-313.00,99.0,-43.2,9.021,-43.205,11.0
2026-06-26T10:34:07.427116,1,132.50,-313.00,99.0,-43.1,9.034,-43.061,11.0
2026-06-26T10:34:07.518114,1,132.00,-312.00,99.0,-42.8,8.966,-42.798,11.0
2026-06-26T10:34:07.613114,1,132.00,-312.00,99.0,-43.1,9.034,-43.077,11.0
2026-06-26T10:34:07.717116,1,132.00,-312.00,99.0,-43.1,9.047,-43.142,11.0
2026-06-26T10:34:07.826115,1,132.50,-312.00,99.1,-43.2,9.133,-43.210,11.0
2026-06-26T10:34:07.936115,1,132.50,-312.00,99.1,-43.3,9.101,-43.279,11.0
2026-06-26T10:34:08.058399,1,132.00,-312.00,99.1,-43.4,9.052,-43.355,11.0
2026-06-26T10:34:08.182115,1,132.00,-312.00,99.1,-43.4,9.109,-43.432,11.0
2026-06-26T10:34:08.295114,1,132.00,-312.00,99.1,-43.5,9.124,-43.503,11.0
2026-06-26T10:34:08.395115,1,132.50,-312.00,99.2,-43.6,9.212,-43.565,11.0
2026-06-26T10:34:08.495115,1,132.00,-312.00,99.1,-43.6,9.100,-43.628,11.0
2026-06-26T10:34:08.604113,1,132.50,-312.00,99.2,-43.7,9.236,-43.695,11.0
2026-06-26T10:34:08.710118,1,132.00,-312.00,99.1,-43.8,9.132,-43.762,11.0
2026-06-26T10:34:08.803116,1,132.00,-313.00,99.2,-44.1,9.191,-44.135,11.0
2026-06-26T10:34:08.904114,1,132.00,-313.00,99.2,-44.0,9.204,-43.983,11.0
2026-06-26T10:34:09.004113,1,132.00,-313.00,99.2,-44.0,9.218,-44.046,11.0
2026-06-26T10:34:09.105413,1,132.00,-311.00,99.2,-43.5,9.231,-43.511,10.0
2026-06-26T10:34:09.207116,1,132.00,-313.00,99.2,-44.6,9.244,-44.565,10.0
2026-06-26T10:34:09.306117,1,132.00,-312.00,99.3,-43.9,9.257,-43.931,10.0
2026-06-26T10:34:09.405323,1,132.00,-312.00,99.3,-44.2,9.271,-44.196,10.0
2026-06-26T10:34:09.504113,1,132.00,-312.00,99.3,-44.3,9.284,-44.258,10.0
2026-06-26T10:34:09.614117,1,132.00,-312.00,99.3,-44.3,9.298,-44.326,10.0
2026-06-26T10:34:09.729115,1,132.00,-312.00,99.3,-44.4,9.313,-44.398,10.0
2026-06-26T10:34:09.845117,1,132.00,-312.00,99.3,-44.5,9.329,-44.471,10.0
2026-06-26T10:34:09.960116,1,132.00,-312.00,99.3,-44.5,9.344,-44.542,10.0
2026-06-26T10:34:10.075288,1,132.00,-312.00,99.4,-44.6,9.359,-44.614,10.0
2026-06-26T10:34:10.184114,1,132.50,-312.00,99.4,-44.7,9.444,-44.682,10.0
2026-06-26T10:34:10.296115,1,132.50,-312.00,99.4,-44.8,9.413,-44.752,10.0
2026-06-26T10:34:10.393117,1,132.00,-312.00,99.3,-44.8,9.350,-44.813,10.0
2026-06-26T10:34:10.497115,1,132.50,-312.00,99.5,-44.9,9.488,-44.877,10.0
2026-06-26T10:34:10.602113,1,132.50,-312.00,99.5,-44.9,9.454,-44.943,10.0
2026-06-26T10:34:10.718115,1,132.50,-312.00,99.5,-45.0,9.469,-45.015,10.0
2026-06-26T10:34:10.825122,1,132.50,-313.00,99.5,-45.4,9.483,-45.369,10.0
2026-06-26T10:34:10.938225,1,132.00,-312.00,99.4,-45.0,9.429,-44.975,10.0
2026-06-26T10:34:11.047114,1,132.00,-312.00,99.5,-45.2,9.488,-45.221,10.0
2026-06-26T10:34:11.155115,1,132.00,-312.00,99.5,-45.3,9.502,-45.288,10.0
2026-06-26T10:34:11.265114,1,132.50,-312.00,99.6,-45.4,9.587,-45.357,10.0
2026-06-26T10:34:11.368117,1,133.00,-312.00,99.6,-45.4,9.629,-45.421,10.0
2026-06-26T10:34:11.467115,1,132.50,-312.00,99.5,-45.5,9.518,-45.483,10.0
2026-06-26T10:34:11.573116,1,132.00,-311.00,99.5,-45.3,9.510,-45.260,10.0
2026-06-26T10:34:11.691116,1,131.50,-311.00,99.5,-45.5,9.505,-45.522,10.0
2026-06-26T10:34:11.808120,1,131.50,-311.00,99.6,-45.6,9.563,-45.595,10.0
2026-06-26T10:34:11.930114,1,132.00,-311.00,99.6,-45.7,9.645,-45.671,10.0
2026-06-26T10:34:12.042118,1,131.50,-312.00,99.5,-46.0,9.549,-46.020,10.0
2026-06-26T10:34:12.153114,1,131.00,-311.00,99.5,-45.6,9.538,-45.629,10.0
2026-06-26T10:34:12.262232,1,131.00,-312.00,99.6,-46.2,9.598,-46.160,10.0
2026-06-26T10:34:12.369115,1,131.50,-313.00,99.7,-46.3,9.684,-46.332,10.0
2026-06-26T10:34:12.483116,1,132.00,-312.00,99.7,-45.9,9.721,-45.939,10.0
2026-06-26T10:34:12.597116,1,131.50,-313.00,99.6,-46.5,9.623,-46.462,10.0
2026-06-26T10:34:12.712115,1,131.50,-311.00,99.7,-45.8,9.682,-45.811,10.0
2026-06-26T10:34:12.824117,1,132.00,-312.00,99.8,-46.5,9.767,-46.508,10.0
2026-06-26T10:34:12.933115,1,132.00,-311.00,99.7,-46.1,9.736,-46.114,10.0
2026-06-26T10:34:13.050117,1,132.00,-312.00,99.8,-46.6,9.752,-46.640,10.0
2026-06-26T10:34:13.170117,1,132.00,-311.00,99.8,-46.3,9.767,-46.276,10.0
2026-06-26T10:34:13.290119,1,132.00,-312.00,99.8,-46.8,9.783,-46.785,10.0
2026-06-26T10:34:13.410139,1,132.00,-311.00,99.8,-46.4,9.799,-46.427,9.0
2026-06-26T10:34:13.529117,1,132.00,-313.00,99.8,-47.2,9.815,-47.203,9.0
2026-06-26T10:34:13.645116,1,132.00,-311.00,99.8,-46.4,9.830,-46.394,9.0
2026-06-26T10:34:13.757117,1,132.50,-311.00,99.9,-46.8,9.914,-46.810,9.0
2026-06-26T10:34:13.876116,1,132.00,-312.00,99.8,-47.2,9.819,-47.152,9.0
2026-06-26T10:34:13.998117,1,132.00,-312.00,99.9,-47.1,9.877,-47.061,9.0
2026-06-26T10:34:14.112115,1,132.50,-311.00,100.0,-46.9,9.961,-46.856,9.0
2026-06-26T10:34:14.232116,1,132.50,-312.00,99.9,-47.4,9.933,-47.373,9.0
2026-06-26T10:34:14.396115,1,132.00,-312.00,99.9,-47.3,9.899,-47.309,9.0
2026-06-26T10:34:14.514114,1,132.00,-312.00,99.9,-47.4,9.945,-47.382,9.0
2026-06-26T10:34:14.628117,1,132.50,-312.00,100.0,-47.5,10.029,-47.453,9.0
2026-06-26T10:34:14.745115,1,132.00,-313.00,99.9,-47.8,9.933,-47.797,9.0
2026-06-26T10:34:14.859115,1,132.00,-313.00,100.0,-47.7,9.991,-47.698,9.0
2026-06-26T10:34:14.972118,1,132.00,-312.00,100.0,-47.5,10.005,-47.491,9.0
2026-06-26T10:57:40.961144,1,37.00,-146.00,100.9,-86.3,10.936,-86.299,14.0
2026-06-26T10:57:41.033076,1,36.85,-146.30,91.8,-14.7,1.826,-14.746,14.0
2026-06-26T10:57:41.108757,1,36.89,-146.21,102.0,-95.0,11.985,-94.987,14.0
2026-06-26T10:57:41.183567,1,36.78,-145.85,91.8,-14.5,1.827,-14.521,14.0
2026-06-26T10:57:41.259658,1,36.69,-145.89,91.8,-14.7,1.831,-14.656,14.0
2026-06-26T10:57:41.330855,1,36.79,-145.93,91.9,-14.7,1.862,-14.677,14.0
2026-06-26T10:57:41.403292,1,36.70,-145.95,91.8,-14.7,1.835,-14.698,14.0
2026-06-26T10:57:41.489804,1,36.64,-145.96,91.8,-14.7,1.840,-14.722,14.0
2026-06-26T10:57:41.564636,1,36.60,-145.97,91.8,-14.7,1.842,-14.744,14.0
2026-06-26T10:57:41.644680,1,36.57,-145.98,91.8,-14.8,1.846,-14.767,14.0
2026-06-26T10:57:41.720393,1,36.55,-145.99,91.8,-14.8,1.849,-14.790,14.0
2026-06-26T10:57:41.798187,1,36.53,-145.99,91.9,-14.8,1.851,-14.812,14.0
2026-06-26T10:57:41.877479,1,36.52,-145.99,91.9,-14.8,1.854,-14.835,14.0
2026-06-26T10:57:41.961080,1,36.52,-146.00,91.9,-14.9,1.858,-14.859,14.0
2026-06-26T10:57:42.041692,1,36.36,-146.00,91.8,-14.9,1.834,-14.883,14.0
2026-06-26T10:57:42.122751,1,36.25,-146.00,91.8,-14.9,1.838,-14.907,14.0
2026-06-26T10:57:42.203470,1,36.18,-146.00,91.8,-14.9,1.841,-14.930,14.0
2026-06-26T10:57:42.282574,1,36.27,-146.00,91.9,-15.0,1.870,-14.953,14.0
2026-06-26T10:57:42.362328,1,36.34,-146.00,91.9,-15.0,1.873,-14.977,14.0
2026-06-26T10:57:42.441403,1,36.54,-145.70,91.9,-14.9,1.902,-14.894,14.0
2026-06-26T10:57:42.516839,1,36.83,-144.89,91.9,-14.7,1.932,-14.696,14.0
2026-06-26T10:57:42.592011,1,37.33,-143.72,92.0,-14.5,1.989,-14.503,14.0
2026-06-26T10:57:42.658807,1,37.68,-142.01,92.0,-14.1,1.995,-14.149,14.0
2026-06-26T10:57:42.736871,1,37.93,-139.30,92.0,-13.7,1.989,-13.724,14.0
2026-06-26T10:57:42.807206,1,33.90,-135.61,91.2,-13.0,1.187,-13.018,13.0
2026-06-26T10:57:42.876560,1,28.53,-131.53,90.7,-12.5,0.717,-12.495,13.0
2026-06-26T10:57:42.951068,1,24.32,-126.57,90.7,-11.9,0.714,-11.856,13.0
2026-06-26T10:57:43.026143,1,20.92,-121.60,90.7,-11.4,0.661,-11.390,13.0
2026-06-26T10:57:43.097070,1,18.10,-115.42,90.6,-10.4,0.580,-10.390,13.0
2026-06-26T10:57:43.171726,1,16.12,-108.69,90.6,-9.7,0.612,-9.657,13.0
2026-06-26T10:57:43.243485,1,14.73,-102.79,90.6,-9.2,0.615,-9.233,13.0
2026-06-26T10:57:43.316225,1,14.36,-97.45,90.7,-8.9,0.741,-8.900,13.0
2026-06-26T10:57:43.388155,1,14.85,-92.21,90.9,-8.4,0.885,-8.403,13.0
2026-06-26T10:57:43.463287,1,15.65,-87.65,91.0,-8.2,0.965,-8.184,13.0
2026-06-26T10:57:43.537409,1,16.95,-84.46,91.1,-8.2,1.100,-8.245,13.0
2026-06-26T10:57:43.605725,1,18.17,-81.92,91.2,-8.1,1.164,-8.121,13.0
2026-06-26T10:57:43.688331,1,19.62,-80.14,91.2,-8.3,1.237,-8.266,13.0
2026-06-26T10:57:43.769053,1,21.23,-78.90,91.3,-8.3,1.342,-8.281,13.0
2026-06-26T10:57:43.843689,1,23.26,-77.73,91.5,-8.2,1.518,-8.167,14.0
2026-06-26T10:57:43.917925,1,24.98,-77.21,91.6,-8.3,1.567,-8.300,14.0
2026-06-26T10:57:43.993354,1,26.49,-76.55,91.6,-8.2,1.610,-8.211,14.0
2026-06-26T10:57:44.068354,1,27.54,-76.38,91.6,-8.3,1.607,-8.337,14.0
2026-06-26T10:57:44.144725,1,28.28,-75.97,91.6,-8.2,1.602,-8.242,14.0
2026-06-26T10:57:44.217330,1,28.20,-75.68,91.5,-8.3,1.492,-8.253,14.0
2026-06-26T10:57:44.295912,1,27.69,-75.47,91.4,-8.3,1.415,-8.272,14.0
2026-06-26T10:57:44.371385,1,26.43,-75.33,91.3,-8.3,1.252,-8.283,14.0
2026-06-26T10:57:44.444881,1,24.80,-75.23,91.1,-8.3,1.116,-8.295,14.0
2026-06-26T10:57:44.524298,1,22.61,-75.16,91.0,-8.3,0.957,-8.310,14.0
2026-06-26T10:57:44.610076,1,20.63,-74.81,90.9,-8.2,0.903,-8.224,14.0
2026-06-26T10:57:44.683267,1,18.79,-74.57,90.8,-8.2,0.793,-8.225,14.0
2026-06-26T10:57:44.757190,1,17.35,-74.40,90.8,-8.2,0.778,-8.239,14.0
2026-06-26T10:57:44.827732,1,15.75,-74.28,90.7,-8.3,0.666,-8.250,14.0
2026-06-26T10:57:44.903559,1,14.32,-74.20,90.6,-8.3,0.638,-8.265,14.0
2026-06-26T10:57:44.980253,1,12.88,-73.84,90.6,-8.2,0.563,-8.169,14.0
2026-06-26T10:57:45.056959,1,11.56,-73.59,90.5,-8.2,0.516,-8.183,14.0
2026-06-26T10:57:45.130262,1,10.64,-73.41,90.5,-8.2,0.517,-8.194,14.0
2026-06-26T10:57:45.216346,1,10.00,-73.29,90.5,-8.2,0.537,-8.214,14.0
2026-06-26T10:57:45.283009,1,9.70,-73.20,90.6,-8.2,0.552,-8.218,14.0
2026-06-26T10:57:45.355339,1,9.49,-73.14,90.6,-8.2,0.558,-8.231,14.0
2026-06-26T10:57:45.430213,1,9.49,-73.10,90.6,-8.2,0.588,-8.243,14.0
2026-06-26T10:57:45.506913,1,9.50,-73.07,90.6,-8.3,0.589,-8.255,14.0
2026-06-26T10:57:45.584569,1,9.50,-73.05,90.6,-8.3,0.590,-8.267,14.0
2026-06-26T10:57:45.658207,1,9.80,-73.03,90.6,-8.3,0.646,-8.277,14.0
2026-06-26T10:57:45.733915,1,10.01,-73.02,90.6,-8.3,0.645,-8.289,14.0
2026-06-26T10:57:45.807564,1,10.31,-73.02,90.7,-8.3,0.673,-8.299,14.0
2026-06-26T10:57:45.881174,1,10.51,-73.01,90.7,-8.3,0.672,-8.310,14.0
2026-06-26T10:57:45.952479,1,10.81,-73.01,90.7,-8.3,0.700,-8.321,14.0
2026-06-26T10:57:46.027952,1,11.02,-72.71,90.7,-8.2,0.698,-8.222,14.0
2026-06-26T10:57:46.101774,1,11.16,-72.49,90.7,-8.2,0.698,-8.235,14.0
2026-06-26T10:57:46.173721,1,11.26,-72.35,90.7,-8.2,0.698,-8.247,14.0
2026-06-26T10:57:46.246871,1,11.33,-72.24,90.7,-8.3,0.698,-8.260,14.0
2026-06-26T10:57:46.324084,1,11.23,-72.17,90.7,-8.3,0.671,-8.273,14.0
2026-06-26T10:57:46.407689,1,11.16,-72.12,90.7,-8.3,0.673,-8.287,14.0
2026-06-26T10:57:46.483765,1,11.11,-72.08,90.7,-8.3,0.674,-8.297,14.0
2026-06-26T10:57:46.560739,1,11.08,-72.06,90.7,-8.3,0.675,-8.308,14.0
2026-06-26T10:57:46.633349,1,11.06,-71.74,90.7,-8.2,0.676,-8.206,14.0
2026-06-26T10:57:46.707592,1,11.04,-71.52,90.7,-8.2,0.677,-8.222,14.0
2026-06-26T10:57:46.780000,1,10.88,-71.66,90.6,-8.3,0.649,-8.347,14.0
2026-06-26T10:57:46.857313,1,10.61,-71.76,90.6,-8.4,0.625,-8.354,14.0
2026-06-26T10:57:46.932557,1,10.43,-71.83,90.6,-8.4,0.626,-8.364,14.0
2026-06-26T10:57:47.010952,1,10.30,-71.88,90.6,-8.4,0.629,-8.375,14.0
2026-06-26T10:57:47.087220,1,10.06,-71.92,90.6,-8.4,0.602,-8.386,14.0
2026-06-26T10:57:47.162781,1,9.89,-71.94,90.6,-8.4,0.604,-8.396,14.0
2026-06-26T10:57:47.233851,1,9.62,-71.96,90.6,-8.4,0.576,-8.406,14.0
2026-06-26T10:57:47.308291,1,9.44,-71.97,90.6,-8.4,0.580,-8.417,14.0
2026-06-26T10:57:47.381501,1,9.31,-71.98,90.6,-8.4,0.581,-8.427,14.0
2026-06-26T10:57:47.456418,1,9.06,-71.99,90.6,-8.4,0.556,-8.438,14.0
2026-06-26T10:57:47.529224,1,8.90,-71.99,90.6,-8.4,0.557,-8.448,14.0
2026-06-26T10:57:47.605691,1,8.78,-71.99,90.6,-8.5,0.559,-8.459,14.0
2026-06-26T10:57:47.679795,1,8.69,-72.00,90.6,-8.5,0.560,-8.470,14.0
2026-06-26T10:57:47.763712,1,8.64,-72.00,90.6,-8.5,0.562,-8.482,14.0
2026-06-26T10:57:47.839942,1,8.59,-72.30,90.6,-8.6,0.562,-8.602,14.0
2026-06-26T10:57:47.914757,1,8.27,-72.21,90.5,-8.5,0.508,-8.500,14.0
2026-06-26T10:57:47.989645,1,8.04,-72.15,90.5,-8.5,0.510,-8.513,14.0
2026-06-26T10:57:48.063541,1,7.58,-72.10,90.5,-8.5,0.456,-8.524,14.0
2026-06-26T10:57:48.136785,1,7.10,-72.07,90.4,-8.5,0.431,-8.534,14.0
2026-06-26T10:57:48.209870,1,6.77,-72.05,90.4,-8.5,0.434,-8.545,14.0
2026-06-26T10:57:48.281551,1,6.39,-72.04,90.4,-8.6,0.407,-8.556,14.0
2026-06-26T10:57:48.359953,1,5.97,-72.02,90.4,-8.6,0.387,-8.568,14.0
2026-06-26T10:57:48.432738,1,5.38,-72.02,90.3,-8.6,0.330,-8.578,14.0
2026-06-26T10:57:48.508985,1,4.52,-72.01,90.3,-8.6,0.254,-8.589,14.0
2026-06-26T10:57:48.582229,1,1.31,-72.01,89.8,-8.6,-0.230,-8.600,14.0
2026-06-26T10:57:48.657309,1,0.00,-72.01,90.0,-8.6,-0.032,-8.611,14.0
2026-06-26T10:57:48.728453,1,0.00,-72.00,90.1,-8.6,0.142,-8.621,14.0
2026-06-26T10:57:48.803281,1,-0.78,-72.00,90.0,-8.6,-0.001,-8.632,14.0
2026-06-26T10:57:48.876504,1,-5.10,-72.00,89.3,-8.6,-0.703,-8.642,14.0
2026-06-26T10:57:48.950950,1,-7.17,-71.70,89.5,-8.5,-0.495,-8.542,14.0
2026-06-26T10:57:49.024579,1,-9.07,-71.19,89.4,-8.4,-0.572,-8.443,14.0
2026-06-26T10:57:49.101848,1,-10.70,-70.83,89.4,-8.5,-0.606,-8.465,14.0
2026-06-26T10:57:49.183922,1,-12.44,-70.58,89.3,-8.5,-0.695,-8.483,14.0
2026-06-26T10:57:49.267175,1,-13.96,-70.41,89.3,-8.5,-0.741,-8.497,14.0
2026-06-26T10:57:49.338551,1,-15.02,-69.99,89.2,-8.4,-0.765,-8.387,14.0
2026-06-26T10:57:49.411952,1,-15.76,-69.99,89.2,-8.5,-0.753,-8.518,14.0
2026-06-26T10:57:49.484119,1,-16.28,-69.99,89.2,-8.5,-0.753,-8.528,14.0
2026-06-26T10:57:49.561342,1,-16.65,-70.00,89.3,-8.5,-0.746,-8.539,14.0
2026-06-26T10:57:49.634149,1,-16.90,-70.00,89.3,-8.5,-0.748,-8.549,14.0
2026-06-26T10:57:49.709240,1,-17.08,-70.00,89.3,-8.6,-0.748,-8.560,14.0
2026-06-26T10:57:49.778525,1,-17.36,-69.70,89.2,-8.5,-0.778,-8.453,14.0
2026-06-26T10:57:49.855037,1,-17.55,-69.49,89.2,-8.5,-0.775,-8.474,14.0
2026-06-26T10:57:49.929318,1,-17.99,-69.34,89.2,-8.5,-0.831,-8.485,14.0
2026-06-26T10:57:50.003643,1,-19.34,-68.94,89.0,-8.4,-1.023,-8.387,14.0
2026-06-26T10:57:50.080053,1,-22.54,-67.76,88.6,-8.1,-1.423,-8.077,14.0
2026-06-26T10:57:50.159804,1,-26.88,-66.33,88.2,-7.9,-1.772,-7.893,14.0
2026-06-26T10:57:50.231825,1,-35.16,-63.83,87.2,-7.3,-2.778,-7.327,14.0
2026-06-26T10:57:50.306592,1,-45.01,-61.78,86.5,-7.3,-3.465,-7.264,14.0
2026-06-26T10:57:50.387195,1,-55.96,-58.85,86.0,-6.8,-4.043,-6.807,14.0
2026-06-26T10:57:50.456729,1,-63.62,-56.79,85.8,-6.7,-4.174,-6.747,14.0
2026-06-26T10:57:50.529806,1,-74.99,-53.26,84.8,-6.0,-5.193,-6.029,14.0
2026-06-26T10:57:50.606459,1,-85.49,-49.28,84.4,-5.6,-5.555,-5.560,14.0
2026-06-26T10:57:50.681649,1,-95.39,-44.70,84.0,-4.9,-6.003,-4.926,14.0
2026-06-26T10:57:50.756892,1,-104.58,-41.19,83.6,-4.9,-6.374,-4.868,14.0
2026-06-26T10:57:50.824170,1,-112.35,-37.83,83.3,-4.5,-6.692,-4.485,14.0
2026-06-26T10:57:50.897818,1,-119.00,-34.58,83.2,-4.3,-6.794,-4.267,14.0
2026-06-26T10:57:50.975038,1,-124.55,-32.31,83.1,-4.3,-6.888,-4.346,14.0
2026-06-26T10:57:51.047562,1,-128.43,-30.71,83.1,-4.3,-6.918,-4.333,14.0
2026-06-26T10:57:51.117750,1,-131.15,-29.60,83.1,-4.4,-6.909,-4.352,14.0
2026-06-26T10:57:51.193451,1,-132.46,-28.82,83.2,-4.4,-6.770,-4.390,14.0
2026-06-26T10:57:51.266871,1,-132.02,-28.57,83.5,-4.5,-6.526,-4.508,14.0
2026-06-26T10:57:51.344284,1,-131.11,-29.00,83.6,-4.7,-6.433,-4.733,14.0
2026-06-26T10:57:51.416618,1,-129.58,-29.30,83.7,-4.7,-6.273,-4.739,14.0
2026-06-26T10:57:51.503788,1,-127.61,-29.81,83.8,-4.8,-6.168,-4.830,14.0
2026-06-26T10:57:51.579830,1,-126.22,-30.17,83.8,-4.8,-6.156,-4.846,14.0
2026-06-26T10:57:51.655376,1,-122.41,-31.92,84.4,-5.4,-5.649,-5.397,14.0
2026-06-26T10:57:51.728903,1,-117.63,-34.34,84.7,-5.8,-5.273,-5.842,14.0
2026-06-26T10:57:51.808321,1,-111.74,-37.84,85.1,-6.4,-4.896,-6.418,14.0
2026-06-26T10:57:51.895302,1,-105.67,-41.19,85.3,-6.6,-4.651,-6.643,14.0
2026-06-26T10:57:51.970883,1,-98.42,-44.43,86.0,-7.1,-4.031,-7.066,14.0
2026-06-26T10:57:52.045984,1,-90.64,-47.30,86.4,-7.3,-3.565,-7.273,14.0
2026-06-26T10:57:52.117589,1,-79.95,-50.21,87.4,-7.6,-2.581,-7.616,14.0
2026-06-26T10:57:52.190818,1,-66.77,-53.15,88.4,-7.9,-1.635,-7.900,14.0
2026-06-26T10:57:52.270052,1,-56.94,-55.50,88.3,-7.9,-1.698,-7.941,14.0
2026-06-26T10:57:52.344348,1,-45.71,-58.65,89.1,-8.5,-0.870,-8.517,14.0
2026-06-26T10:57:52.423557,1,-35.44,-61.16,89.4,-8.6,-0.559,-8.570,14.0
2026-06-26T10:57:52.497264,1,-26.76,-62.91,89.7,-8.6,-0.271,-8.586,14.0
2026-06-26T10:57:52.575963,1,-17.38,-64.14,90.2,-8.6,0.221,-8.560,14.0
2026-06-26T10:57:52.653224,1,-7.97,-65.00,90.7,-8.6,0.721,-8.567,14.0
2026-06-26T10:57:52.725355,1,0.00,-65.60,91.0,-8.6,1.008,-8.581,14.0
2026-06-26T10:57:52.799816,1,10.33,-66.02,91.8,-8.6,1.803,-8.579,14.0
2026-06-26T10:57:52.874940,1,20.28,-66.31,92.2,-8.6,2.241,-8.584,14.0
2026-06-26T10:57:52.951028,1,29.80,-66.52,92.6,-8.6,2.645,-8.590,14.0
2026-06-26T10:57:53.030089,1,38.86,-66.66,93.0,-8.6,2.994,-8.597,14.0
2026-06-26T10:57:53.106341,1,46.10,-66.76,93.2,-8.6,3.172,-8.608,14.0
